Date,NSEI_OPEN,NSEI_HIGH,NSEI_LOW,NSEI_CLOSE,NSEI_ADJ_CLOSE,NSEI_VOLUME,NSEI_DAILY_RETURNS,DJI_OPEN,DJI_HIGH,DJI_LOW,DJI_CLOSE,DJI_ADJ_CLOSE,DJI_VOLUME,DJI_DAILY_RETURNS,IXIC_OPEN,IXIC_HIGH,IXIC_LOW,IXIC_CLOSE,IXIC_ADJ_CLOSE,IXIC_VOLUME,IXIC_DAILY_RETURNS,HSI_OPEN,HSI_HIGH,HSI_LOW,HSI_CLOSE,HSI_ADJ_CLOSE,HSI_VOLUME,HSI_DAILY_RETURNS,N225_OPEN,N225_HIGH,N225_LOW,N225_CLOSE,N225_ADJ_CLOSE,N225_VOLUME,N225_DAILY_RETURNS,GDAXI_OPEN,GDAXI_HIGH,GDAXI_LOW,GDAXI_CLOSE,GDAXI_ADJ_CLOSE,GDAXI_VOLUME,GDAXI_DAILY_RETURNS,VIX_OPEN,VIX_HIGH,VIX_LOW,VIX_CLOSE,VIX_ADJ_CLOSE,VIX_VOLUME,VIX_DAILY_RETURNS,MONTH,QUARTER,YEAR
2019-11-22,11967.2998046875,11968.099609375,11883.5,11914.400390625,11914.400390625,486800.0,-0.45118811401312353,27831.23046875,27898.4609375,27773.98046875,27875.619140625,27875.619140625,214780000.0,0.3937511342581912,8530.5400390625,8535.4599609375,8477.490234375,8519.8798828125,8519.8798828125,1885730000.0,0.16070520170294866,26584.880859375,26690.169921875,26487.669921875,26595.080078125,26595.080078125,1100431900.0,0.4843759996924213,23030.330078125,23219.509765625,23030.330078125,23112.880859375,23112.880859375,55600000.0,0.32250590530338297,13145.76953125,13244.5703125,13120.6298828125,13163.8798828125,13163.8798828125,74716200.0,0.1992714638848314,12.819999694824219,13.25,12.329999923706055,12.34000015258789,12.34000015258789,0.0,-6.016755178731126,11,4,2019
2019-11-25,11922.4501953125,12084.5,11919.75,12073.75,12073.75,534300.0,1.3374538722098483,27917.76953125,28068.689453125,27917.76953125,28066.470703125,28066.470703125,248420000.0,0.6846540754384955,8559.650390625,8633.150390625,8559.650390625,8632.490234375,8632.490234375,2262750000.0,1.3217363755288813,26873.349609375,27114.220703125,26852.890625,26993.0390625,26993.0390625,1497175900.0,1.4963631739628669,23292.849609375,23347.1796875,23255.390625,23292.810546875,23292.810546875,50300000.0,0.7784823042819244,13247.509765625,13268.9697265625,13210.25,13246.4501953125,13246.4501953125,54920200.0,0.6272490575351508,12.510000228881836,12.59000015258789,11.729999542236328,11.869999885559082,11.869999885559082,0.0,-3.80875414276427,11,4,2019
2019-11-26,12110.2001953125,12132.4501953125,12006.349609375,12037.7001953125,12037.7001953125,1201300.0,-0.29858001604721185,28080.75,28146.01953125,28042.2109375,28121.6796875,28121.6796875,324050000.0,0.19670796858990425,8635.400390625,8659.73046875,8625.6201171875,8647.9296875,8647.9296875,2439370000.0,0.1788528304789594,27183.900390625,27227.869140625,26913.919921875,26913.919921875,26913.919921875,2416392100.0,-0.2931094214393859,23451.400390625,23608.060546875,23350.099609375,23373.3203125,23373.3203125,94300000.0,0.34564212619589973,13256.400390625,13261.98046875,13193.75,13236.419921875,13236.419921875,89580100.0,-0.07572046313999437,11.880000114440918,12.039999961853027,11.420000076293945,11.539999961853027,11.539999961853027,0.0,-2.7801173284553227,11,4,2019
2019-11-27,12068.5,12114.900390625,12055.150390625,12100.7001953125,12100.7001953125,584200.0,0.5233557820665036,28156.470703125,28174.970703125,28075.23046875,28164.0,28164.0,198210000.0,0.15048998840141437,8669.58984375,8705.91015625,8662.580078125,8705.1796875,8705.1796875,1748520000.0,0.6620081576605763,26943.51953125,26974.279296875,26866.80078125,26954.0,26954.0,1133748200.0,0.14891951169262452,23452.849609375,23507.8203125,23418.23046875,23437.76953125,23437.76953125,52200000.0,0.2757383969770544,13291.08984375,13314.919921875,13219.4296875,13287.0703125,13287.0703125,67304300.0,0.3826592909861759,11.550000190734863,11.789999961853027,11.4399995803833,11.75,11.75,0.0,1.8197577022630362,11,4,2019
2019-11-28,12132.099609375,12158.7998046875,12099.9501953125,12151.150390625,12151.150390625,620500.0,0.4169196368656758,28156.470703125,28174.970703125,28075.23046875,28164.0,28164.0,198210000.0,0.15048998840141437,8669.58984375,8705.91015625,8662.580078125,8705.1796875,8705.1796875,1748520000.0,0.6620081576605763,26763.630859375,26991.80078125,26763.630859375,26893.73046875,26893.73046875,998841900.0,-0.22360143670697719,23458.880859375,23482.3203125,23367.330078125,23409.140625,23409.140625,44800000.0,-0.12214859529114941,13247.6103515625,13259.2900390625,13215.7099609375,13245.580078125,13245.580078125,36771000.0,-0.3122602153762033,11.550000190734863,11.789999961853027,11.4399995803833,11.75,11.75,0.0,1.8197577022630362,11,4,2019
2019-11-29,12146.2001953125,12147.400390625,12017.400390625,12056.0498046875,12056.0498046875,804400.0,-0.7826467690735917,28103.16015625,28119.509765625,28042.529296875,28051.41015625,28051.41015625,120630000.0,-0.3997651035009264,8682.009765625,8697.3203125,8664.0400390625,8665.4697265625,8665.4697265625,1099090000.0,-0.4561647474608743,26705.380859375,26705.380859375,26308.099609375,26346.490234375,26346.490234375,2004856800.0,-2.0348245663088016,23497.439453125,23498.76953125,23273.369140625,23293.91015625,23293.91015625,52100000.0,-0.49224561719680704,13179.25,13290.330078125,13165.0703125,13236.3798828125,13236.3798828125,71753700.0,-0.06945860625382494,12.5,12.829999923706055,12.119999885559082,12.619999885559082,12.619999885559082,0.0,7.404254345183681,11,4,2019
2019-12-02,12137.0498046875,12137.150390625,12023.7001953125,12048.2001953125,12048.2001953125,720900.0,-0.06510929783939412,28109.740234375,28109.83984375,27782.349609375,27783.0390625,27783.0390625,236610000.0,-0.9567115957990646,8672.83984375,8672.83984375,8540.16015625,8567.990234375,8567.990234375,2240300000.0,-1.1249187322032173,26475.33984375,26511.55078125,26393.08984375,26444.720703125,26444.720703125,1348911800.0,0.3728408143785167,23388.630859375,23562.05078125,23378.400390625,23529.5,23529.5,47700000.0,1.0113795501473177,13264.9296875,13338.25,12954.5,12964.6796875,12964.6796875,105692200.0,-2.05267752752627,12.6899995803833,15.270000457763672,12.550000190734863,14.90999984741211,14.90999984741211,0.0,18.14580017923335,12,4,2019
2019-12-03,12067.650390625,12068.599609375,11956.400390625,11994.2001953125,11994.2001953125,605800.0,-0.4481997238144242,27501.98046875,27524.740234375,27325.130859375,27502.810546875,27502.810546875,275350000.0,-1.0086316151181496,8460.7197265625,8523.98046875,8435.400390625,8520.6396484375,8520.6396484375,2318760000.0,-0.5526451903216212,26315.970703125,26424.119140625,26063.01953125,26391.30078125,26391.30078125,1795451800.0,-0.20200599762313365,23231.140625,23388.1796875,23186.83984375,23379.810546875,23379.810546875,58800000.0,-0.6361777901145338,13039.6103515625,13086.0302734375,12927.0703125,12989.2900390625,12989.2900390625,87003100.0,0.18982614422959898,14.680000305175781,17.989999771118164,14.609999656677246,15.960000038146973,15.960000038146973,0.0,7.042254872437903,12,4,2019
2019-12-04,11969.9501953125,12054.7001953125,11935.2998046875,12043.2001953125,12043.2001953125,747200.0,0.4085307832292884,27634.630859375,27727.44921875,27612.080078125,27649.779296875,27649.779296875,218200000.0,0.5343772039207106,8557.4501953125,8584.8798828125,8552.3798828125,8566.669921875,8566.669921875,2158870000.0,0.5402208676427378,26071.390625,26191.7890625,25995.150390625,26062.560546875,26062.560546875,1502327900.0,-1.245638618194056,23186.740234375,23203.76953125,23044.779296875,23135.23046875,23135.23046875,58100000.0,-1.0461165954900875,12998.66015625,13157.3603515625,12995.3203125,13140.5703125,13140.5703125,68441900.0,1.164653903196844,16.3799991607666,16.399999618530273,14.119999885559082,14.800000190734863,14.800000190734863,0.0,-7.268169452628593,12,4,2019
2019-12-05,12071.25,12081.2001953125,11998.75,12018.400390625,12018.400390625,562200.0,-0.20592371035360602,27736.05078125,27745.19921875,27562.80078125,27677.7890625,27677.7890625,208600000.0,0.10130195009609988,8587.9296875,8588.8896484375,8541.919921875,8570.7001953125,8570.7001953125,2133380000.0,0.047045975557069575,26300.509765625,26300.509765625,26134.060546875,26217.0390625,26217.0390625,1228026600.0,0.5927219443659926,23292.69921875,23363.439453125,23259.8203125,23300.08984375,23300.08984375,61400000.0,0.7125901564831283,13144.3798828125,13188.6396484375,13054.7998046875,13054.7998046875,13054.7998046875,54216400.0,-0.6527152610028675,14.460000038146973,15.369999885559082,14.170000076293945,14.520000457763672,14.520000457763672,0.0,-1.89189006326147,12,4,2019
2019-12-06,12047.349609375,12057.0498046875,11888.849609375,11921.5,11921.5,609200.0,-0.8062669529681155,27839.6796875,28035.849609375,27839.6796875,28015.060546875,28015.060546875,223310000.0,1.218563677949125,8634.25,8665.4404296875,8630.580078125,8656.5302734375,8656.5302734375,2057020000.0,1.001436010700063,26345.19921875,26520.080078125,26309.33984375,26498.369140625,26498.369140625,1644211100.0,1.0730810502830757,23347.669921875,23412.48046875,23338.400390625,23354.400390625,23354.400390625,54400000.0,0.23309157706774553,13087.509765625,13171.2099609375,13055.98046875,13166.580078125,13166.580078125,60141700.0,0.8562388938156307,14.369999885559082,14.470000267028809,13.1899995803833,13.619999885559082,13.619999885559082,0.0,-6.198350852829138,12,4,2019
2019-12-09,11939.099609375,11981.9501953125,11888.0498046875,11937.5,11937.5,599100.0,0.1342112989137334,27987.05078125,28010.419921875,27906.140625,27909.599609375,27909.599609375,217000000.0,-0.37644372505831747,8650.8603515625,8678.849609375,8619.76953125,8621.830078125,8621.830078125,2123870000.0,-0.40085570334083,26513.970703125,26618.25,26432.26953125,26494.73046875,26494.73046875,1301819900.0,-0.01373168233747002,23544.310546875,23544.310546875,23360.009765625,23430.69921875,23430.69921875,55800000.0,0.3267000087727734,13147.5703125,13170.76953125,13100.240234375,13105.6103515625,13105.6103515625,50345100.0,-0.46306425966903264,14.25,16.06999969482422,12.25,15.859999656677246,15.859999656677246,0.0,16.446400807192198,12,4,2019
2019-12-10,11950.5,11953.2001953125,11844.7001953125,11856.7998046875,11856.7998046875,650200.0,-0.6760225785340301,27900.650390625,27949.01953125,27804.0,27881.720703125,27881.720703125,213250000.0,-0.0998900257982771,8623.5595703125,8650.759765625,8600.8203125,8616.1796875,8616.1796875,2058760000.0,-0.06553586157230784,26378.990234375,26527.08984375,26355.529296875,26436.619140625,26436.619140625,956293300.0,-0.2193316448096727,23372.390625,23449.470703125,23336.9296875,23410.189453125,23410.189453125,52800000.0,-0.08753373270476983,13065.830078125,13091.7099609375,12886.5498046875,13070.7197265625,13070.7197265625,80064000.0,-0.26622663167946703,15.800000190734863,16.899999618530273,14.930000305175781,15.680000305175781,15.680000305175781,0.0,-1.134926578801554,12,4,2019
2019-12-11,11867.349609375,11923.2001953125,11832.2998046875,11910.150390625,11910.150390625,997700.0,0.44995771891509495,27867.310546875,27925.5,27801.80078125,27911.30078125,27911.30078125,213510000.0,0.10609129343184254,8631.1201171875,8658.48046875,8622.3603515625,8654.0498046875,8654.0498046875,1982080000.0,0.4395232987357556,26410.08984375,26659.98046875,26364.4296875,26645.4296875,26645.4296875,1409589200.0,0.7898534444373162,23421.140625,23438.4296875,23333.630859375,23391.859375,23391.859375,61300000.0,-0.07829957190950143,13075.4296875,13169.76953125,13042.7001953125,13146.740234375,13146.740234375,69220500.0,0.5816091952305369,15.569999694824219,15.970000267028809,14.979999542236328,14.989999771118164,14.989999771118164,0.0,-4.400513524415284,12,4,2019
2019-12-12,11944.2998046875,12005.5,11934.0,11971.7998046875,11971.7998046875,752600.0,0.5176207859728388,27898.33984375,28224.94921875,27859.869140625,28132.05078125,28132.05078125,277740000.0,0.790898287865871,8645.3603515625,8745.8203125,8633.599609375,8717.3203125,8717.3203125,2396400000.0,0.731108662885549,26837.939453125,27048.98046875,26837.939453125,26994.140625,26994.140625,1451721900.0,1.3087082534968042,23449.279296875,23468.150390625,23360.4296875,23424.810546875,23424.810546875,56300000.0,0.1408659796844347,13167.5595703125,13287.8095703125,13105.0703125,13221.6396484375,13221.6396484375,83998800.0,0.5697185213004996,14.9399995803833,15.550000190734863,13.600000381469727,13.9399995803833,13.9399995803833,0.0,-7.004671159221365,12,4,2019
2019-12-13,12026.400390625,12098.849609375,12023.599609375,12086.7001953125,12086.7001953125,597700.0,0.9597587037832866,28123.640625,28290.73046875,28028.3203125,28135.380859375,28135.380859375,250660000.0,0.011837310229867448,8713.91015625,8768.8701171875,8697.580078125,8734.8798828125,8734.8798828125,2219630000.0,0.20143312030556082,27494.509765625,27687.759765625,27405.259765625,27687.759765625,27687.759765625,2212195500.0,2.5695174010563537,23810.560546875,24050.0390625,23775.73046875,24023.099609375,24023.099609375,115500000.0,2.554082823008419,13383.259765625,13423.41015625,13255.5498046875,13282.7197265625,13282.7197265625,106137100.0,0.46197052520802195,13.180000305175781,14.350000381469727,12.539999961853027,12.630000114440918,12.630000114440918,0.0,-9.397413955347922,12,4,2019
2019-12-16,12131.349609375,12134.650390625,12046.2998046875,12053.9501953125,12053.9501953125,437700.0,-0.27095898360001147,28191.669921875,28337.490234375,28191.669921875,28235.890625,28235.890625,286770000.0,0.3572362006662111,8791.3095703125,8833.4501953125,8789.76953125,8814.23046875,8814.23046875,2368050000.0,0.9084336247558111,27530.5,27715.9296875,27473.3203125,27508.08984375,27508.08984375,1421412600.0,-0.6489146229088028,23955.19921875,24036.30078125,23950.05078125,23952.349609375,23952.349609375,53300000.0,-0.29450820731056204,13349.8603515625,13425.849609375,13338.3798828125,13407.66015625,13407.66015625,71200800.0,0.9406238500812902,12.470000267028809,12.529999732971191,11.710000038146973,12.140000343322754,12.140000343322754,0.0,-3.879649775758176,12,4,2019
2019-12-17,12082.4501953125,12182.75,12070.349609375,12165.0,12165.0,499600.0,0.9212731336046609,28221.75,28328.630859375,28220.560546875,28267.16015625,28267.16015625,286770000.0,0.1107439169009794,8829.4697265625,8831.990234375,8804.599609375,8823.3603515625,8823.3603515625,2382450000.0,0.10358116735056377,27630.689453125,27894.720703125,27563.439453125,27843.7109375,27843.7109375,1926224500.0,1.2200814220703071,24091.119140625,24091.119140625,23996.509765625,24066.119140625,24066.119140625,64000000.0,0.4749827599605183,13391.26953125,13394.4697265625,13269.4296875,13287.830078125,13287.830078125,79260500.0,-0.8937434028646773,12.229999542236328,12.470000267028809,11.899999618530273,12.289999961853027,12.289999961853027,0.0,1.2355816662952268,12,4,2019
2019-12-18,12197.0,12237.7001953125,12163.4501953125,12221.650390625,12221.650390625,518900.0,0.46568344122481786,28291.439453125,28323.25,28239.279296875,28239.279296875,28239.279296875,289890000.0,-0.09863339373635815,8834.650390625,8848.759765625,8820.419921875,8827.740234375,8827.740234375,2742330000.0,0.04963962297792612,27884.2109375,27884.2109375,27884.2109375,27884.2109375,27884.2109375,0.0,0.14545474951563886,24023.26953125,24046.08984375,23919.359375,23934.4296875,23934.4296875,66300000.0,-0.547198542297167,13266.349609375,13286.0,13215.8798828125,13222.16015625,13222.16015625,71001000.0,-0.494211029858882,12.239999771118164,12.699999809265137,11.930000305175781,12.579999923706055,12.579999923706055,0.0,2.3596416822877053,12,4,2019
2019-12-19,12223.400390625,12268.349609375,12191.150390625,12259.7001953125,12259.7001953125,623100.0,0.3113311498149862,28278.310546875,28381.48046875,28278.240234375,28376.9609375,28376.9609375,262570000.0,0.48755366302934977,8838.9697265625,8888.1298828125,8838.9697265625,8887.2197265625,8887.2197265625,2446890000.0,0.6737793660475999,27908.779296875,27908.779296875,27675.240234375,27800.490234375,27800.490234375,1296810200.0,-0.3002441177649029,23911.4609375,23945.529296875,23835.2890625,23864.849609375,23864.849609375,55600000.0,-0.29071124331547793,13226.7001953125,13248.98046875,13140.2197265625,13211.9599609375,13211.9599609375,84018200.0,-0.0771446964184519,12.550000190734863,12.779999732971191,12.430000305175781,12.5,12.5,0.0,-0.635929445081318,12,4,2019
2019-12-20,12266.4501953125,12293.900390625,12252.75,12271.7998046875,12271.7998046875,810700.0,0.09869417018555371,28608.640625,28608.640625,28445.599609375,28455.08984375,28455.08984375,603780000.0,0.27532513584551666,8911.83984375,8931.91015625,8901.8701171875,8924.9599609375,8924.9599609375,3830200000.0,0.42465737920489577,27834.55078125,27959.51953125,27740.66015625,27871.349609375,27871.349609375,1680024400.0,0.25488534339723756,23893.44921875,23908.76953125,23746.630859375,23816.630859375,23816.630859375,70300000.0,-0.20204925146922736,13210.259765625,13324.1103515625,13201.7998046875,13318.900390625,13318.900390625,170723200.0,0.8094213879218604,12.550000190734863,12.609999656677246,12.039999961853027,12.510000228881836,12.510000228881836,0.0,0.08000183105467684,12,4,2019
2019-12-23,12235.4501953125,12287.150390625,12213.25,12262.75,12262.75,604800.0,-0.07374472230261553,28491.779296875,28582.490234375,28491.779296875,28551.529296875,28551.529296875,223530000.0,0.33891811150328355,8950.2001953125,8956.6396484375,8934.5498046875,8945.650390625,8945.650390625,2028670000.0,0.23182658273042112,28024.619140625,28024.619140625,27830.080078125,27906.41015625,27906.41015625,1216834000.0,0.1257942201091211,23921.2890625,23923.08984375,23810.8203125,23821.109375,23821.109375,45200000.0,0.018804152658891127,13304.76953125,13331.8603515625,13285.5498046875,13300.98046875,13300.98046875,56215400.0,-0.1345450551429428,12.8100004196167,12.899999618530273,12.40999984741211,12.609999656677246,12.609999656677246,0.0,0.7993559229882541,12,4,2019
2019-12-24,12269.25,12283.7001953125,12202.099609375,12214.5498046875,12214.5498046875,470300.0,-0.39306187692401684,28572.5703125,28576.80078125,28503.2109375,28515.44921875,28515.44921875,86150000.0,-0.12636828573995285,8955.009765625,8957.1201171875,8934.3603515625,8952.8798828125,8952.8798828125,1014530000.0,0.08081572464619935,27901.509765625,27921.2890625,27792.66015625,27864.2109375,27864.2109375,483984100.0,-0.15121693730481,23839.1796875,23853.560546875,23796.349609375,23830.580078125,23830.580078125,37900000.0,0.03975760732175537,13304.76953125,13331.8603515625,13285.5498046875,13300.98046875,13300.98046875,56215400.0,-0.1345450551429428,12.649999618530273,12.84000015258789,12.5600004196167,12.670000076293945,12.670000076293945,0.0,0.4758161875518141,12,4,2019
2019-12-25,12269.25,12283.7001953125,12202.099609375,12214.5498046875,12214.5498046875,470300.0,-0.39306187692401684,28572.5703125,28576.80078125,28503.2109375,28515.44921875,28515.44921875,86150000.0,-0.12636828573995285,8955.009765625,8957.1201171875,8934.3603515625,8952.8798828125,8952.8798828125,1014530000.0,0.08081572464619935,27901.509765625,27921.2890625,27792.66015625,27864.2109375,27864.2109375,483984100.0,-0.15121693730481,23813.58984375,23824.849609375,23782.869140625,23782.869140625,23782.869140625,31600000.0,-0.200208880117847,13304.76953125,13331.8603515625,13285.5498046875,13300.98046875,13300.98046875,56215400.0,-0.1345450551429428,12.649999618530273,12.84000015258789,12.5600004196167,12.670000076293945,12.670000076293945,0.0,0.4758161875518141,12,4,2019
2019-12-26,12211.849609375,12221.5498046875,12118.849609375,12126.5498046875,12126.5498046875,520300.0,-0.7204522590446127,28539.4609375,28624.099609375,28535.150390625,28621.390625,28621.390625,155970000.0,0.37152283815449216,8970.2099609375,9022.4599609375,8968.4599609375,9022.3896484375,9022.3896484375,1639960000.0,0.7763956015811591,27901.509765625,27921.2890625,27792.66015625,27864.2109375,27864.2109375,483984100.0,-0.15121693730481,23787.69921875,23931.509765625,23775.400390625,23924.919921875,23924.919921875,40300000.0,0.5972819360442694,13304.76953125,13331.8603515625,13285.5498046875,13300.98046875,13300.98046875,56215400.0,-0.1345450551429428,12.739999771118164,12.75,11.720000267028809,12.649999618530273,12.649999618530273,0.0,-0.1578568085496168,12,4,2019
2019-12-27,12172.900390625,12258.4501953125,12157.900390625,12245.7998046875,12245.7998046875,383800.0,0.9833794601157297,28675.33984375,28701.66015625,28608.98046875,28645.259765625,28645.259765625,182280000.0,0.08339615966861391,9049.4697265625,9052.0,8987.3203125,9006.6201171875,9006.6201171875,1833740000.0,-0.1747822014396272,28033.66015625,28226.109375,28000.619140625,28225.419921875,28225.419921875,1375016100.0,1.2963187265025988,23953.75,23967.1796875,23837.720703125,23837.720703125,23837.720703125,44800000.0,-0.3644702637866426,13338.3203125,13381.4404296875,13311.51953125,13337.1103515625,13337.1103515625,43758600.0,0.27163322957570735,12.609999656677246,13.720000267028809,11.890000343322754,13.430000305175781,13.430000305175781,0.0,6.166013519106572,12,4,2019
2019-12-30,12274.900390625,12286.4501953125,12213.7998046875,12255.849609375,12255.849609375,411100.0,0.08206736062803532,28654.759765625,28664.689453125,28428.98046875,28462.140625,28462.140625,181600000.0,-0.6392650725574711,9004.4501953125,9006.3603515625,8909.1904296875,8945.990234375,8945.990234375,2051320000.0,-0.6731702017363728,28250.48046875,28418.650390625,28165.130859375,28319.390625,28319.390625,1420447400.0,0.3329293359854324,23770.9296875,23782.490234375,23656.619140625,23656.619140625,23656.619140625,41600000.0,-0.7597268411499547,13301.4296875,13316.6201171875,13244.169921875,13249.009765625,13249.009765625,31427400.0,-0.6605672714343203,13.739999771118164,15.140000343322754,13.4399995803833,14.819999694824219,14.819999694824219,0.0,10.349957990043723,12,4,2019
2019-12-31,12247.099609375,12247.099609375,12151.7998046875,12168.4501953125,12168.4501953125,426900.0,-0.7131240742024536,28414.640625,28547.349609375,28376.490234375,28538.439453125,28538.439453125,193340000.0,0.2680712920727579,8918.740234375,8975.3603515625,8912.76953125,8972.599609375,8972.599609375,2186830000.0,0.29744471324988364,28241.4296875,28298.4609375,28123.859375,28189.75,28189.75,873713900.0,-0.45778041878328235,23770.9296875,23782.490234375,23656.619140625,23656.619140625,23656.619140625,41600000.0,-0.7597268411499547,13301.4296875,13316.6201171875,13244.169921875,13249.009765625,13249.009765625,31427400.0,-0.6605672714343203,14.84000015258789,15.390000343322754,13.75,13.779999732971191,13.779999732971191,0.0,-7.017543746753518,12,4,2019
2020-01-01,12202.150390625,12222.2001953125,12165.2998046875,12182.5,12182.5,304100.0,0.1154609211690083,28414.640625,28547.349609375,28376.490234375,28538.439453125,28538.439453125,193340000.0,0.2680712920727579,8918.740234375,8975.3603515625,8912.76953125,8972.599609375,8972.599609375,2186830000.0,0.29744471324988364,28241.4296875,28298.4609375,28123.859375,28189.75,28189.75,873713900.0,-0.45778041878328235,23770.9296875,23782.490234375,23656.619140625,23656.619140625,23656.619140625,41600000.0,-0.7597268411499547,13301.4296875,13316.6201171875,13244.169921875,13249.009765625,13249.009765625,31427400.0,-0.6605672714343203,14.84000015258789,15.390000343322754,13.75,13.779999732971191,13.779999732971191,0.0,-7.017543746753518,1,1,2020
2020-01-02,12198.5498046875,12289.900390625,12195.25,12282.2001953125,12282.2001953125,407700.0,0.8183886337984836,28638.970703125,28872.80078125,28627.76953125,28868.80078125,28868.80078125,251820000.0,1.1576012369829414,9039.4599609375,9093.4296875,9010.8896484375,9092.1904296875,9092.1904296875,2862700000.0,1.3328447219192352,28249.369140625,28543.51953125,28245.970703125,28543.51953125,28543.51953125,1262732800.0,1.254958029957698,23770.9296875,23782.490234375,23656.619140625,23656.619140625,23656.619140625,41600000.0,-0.7597268411499547,13233.7099609375,13425.0302734375,13225.16015625,13385.9296875,13385.9296875,75341400.0,1.0334351343769255,13.460000038146973,13.720000267028809,12.420000076293945,12.470000267028809,12.470000267028809,0.0,-9.506527513262341,1,1,2020
2020-01-03,12261.099609375,12265.599609375,12191.349609375,12226.650390625,12226.650390625,428800.0,-0.4522789386603554,28553.330078125,28716.310546875,28500.359375,28634.880859375,28634.880859375,239590000.0,-0.8102862451665471,8976.4296875,9065.759765625,8976.4296875,9020.76953125,9020.76953125,2586520000.0,-0.7855191660339544,28828.359375,28883.30078125,28428.169921875,28451.5,28451.5,1797904800.0,-0.3223832686409134,23770.9296875,23782.490234375,23656.619140625,23656.619140625,23656.619140625,41600000.0,-0.7597268411499547,13266.3896484375,13282.740234375,13120.7197265625,13219.1396484375,13219.1396484375,80793400.0,-1.2460101237365073,15.010000228881836,16.200000762939453,13.130000114440918,14.020000457763672,14.020000457763672,0.0,12.429832859211132,1,1,2020
2020-01-06,12170.599609375,12179.099609375,11974.2001953125,11993.0498046875,11993.0498046875,396500.0,-1.9105853072941215,28465.5,28708.01953125,28418.630859375,28703.380859375,28703.380859375,252760000.0,0.23921873583621078,8943.5,9072.41015625,8943.5,9071.4697265625,9071.4697265625,2810450000.0,0.5620384728471706,28326.5,28367.869140625,28054.2890625,28226.189453125,28226.189453125,1793426600.0,-0.7919109603184316,23319.759765625,23365.359375,23148.529296875,23204.859375,23204.859375,72800000.0,-1.9096548113639922,13085.490234375,13143.1103515625,12948.169921875,13126.990234375,13126.990234375,71778600.0,-0.6970908585067548,15.449999809265137,16.389999389648438,13.539999961853027,13.850000381469727,13.850000381469727,0.0,-1.212553999595678,1,1,2020
2020-01-07,12079.099609375,12152.150390625,12005.349609375,12052.9501953125,12052.9501953125,447800.0,0.4994592001242859,28639.1796875,28685.5,28565.279296875,28583.6796875,28583.6796875,258900000.0,-0.41702812801546196,9076.6396484375,9091.9296875,9042.5498046875,9068.580078125,9068.580078125,2381740000.0,-0.031854247708495986,28352.6796875,28473.080078125,28264.0703125,28322.060546875,28322.060546875,1302687200.0,0.3396529804676973,23320.119140625,23577.439453125,23299.919921875,23575.720703125,23575.720703125,64300000.0,1.5982054540031099,13199.58984375,13283.8798828125,13166.400390625,13226.830078125,13226.830078125,78282300.0,0.7605691934511771,13.84000015258789,14.460000038146973,13.390000343322754,13.789999961853027,13.789999961853027,0.0,-0.4332160141813035,1,1,2020
2020-01-08,11939.099609375,12044.9501953125,11929.599609375,12025.349609375,12025.349609375,446000.0,-0.22899444111396106,28556.140625,28866.1796875,28522.509765625,28745.08984375,28745.08984375,291750000.0,0.5646934125160374,9068.0302734375,9168.8896484375,9059.3798828125,9129.240234375,9129.240234375,2472620000.0,0.6689046766684248,27999.580078125,28198.609375,27857.73046875,28087.919921875,28087.919921875,1709241600.0,-0.8267075928761636,23217.490234375,23303.2109375,22951.1796875,23204.759765625,23204.759765625,79400000.0,-1.5734871572805398,13140.490234375,13334.0400390625,13106.26953125,13320.1796875,13320.1796875,88178800.0,0.7057594965961256,15.15999984741211,15.239999771118164,12.829999923706055,13.449999809265137,13.449999809265137,0.0,-2.4655558631502927,1,1,2020
2020-01-09,12153.150390625,12224.0498046875,12132.5498046875,12215.900390625,12215.900390625,477500.0,1.5845758122611686,28851.970703125,28988.009765625,28844.310546875,28956.900390625,28956.900390625,275060000.0,0.7368581835240029,9202.26953125,9215.9501953125,9158.5,9203.4296875,9203.4296875,2540960000.0,0.8126574744484083,28367.650390625,28561.0,28325.859375,28561.0,28561.0,1692786200.0,1.6842830634694383,23530.2890625,23767.08984375,23506.150390625,23739.869140625,23739.869140625,62200000.0,2.306032815701453,13474.759765625,13523.33984375,13456.7802734375,13495.0595703125,13495.0595703125,86965600.0,1.3128943221134781,12.949999809265137,13.239999771118164,12.529999732971191,12.539999961853027,12.539999961853027,0.0,-6.76579821796911,1,1,2020
2020-01-10,12271.0,12311.2001953125,12213.2001953125,12256.7998046875,12256.7998046875,660600.0,0.33480474426501594,28977.51953125,29009.0703125,28789.099609375,28823.76953125,28823.76953125,237830000.0,-0.45975521405634545,9232.9501953125,9235.2001953125,9164.66015625,9178.8603515625,9178.8603515625,2382900000.0,-0.2669584793033142,28665.140625,28665.140625,28504.26953125,28638.19921875,28638.19921875,1448401000.0,0.2702959236371205,23813.279296875,23903.2890625,23761.080078125,23850.5703125,23850.5703125,55900000.0,0.46630910734701825,13533.4599609375,13548.2001953125,13483.3095703125,13483.3095703125,13483.3095703125,77941000.0,-0.0870689005763925,12.420000076293945,12.869999885559082,12.09000015258789,12.5600004196167,12.5600004196167,0.0,0.15949328408704222,1,1,2020
